StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Friends Initials,Tense,Vaca_Avg,Job_Avg,Date_Avg,House_Avg,Car_Avg,Total Average,Vacation_1,Vacation_2,Vacation_3,Vacation_4,Vacation_5,Job_1,Job_2,Job_3,Job_4,Job_5,Date_1,Date_2,Date_3,Date_4,Date_5,House_1,House_2,House_3,House_4,House_5,Car_1,Car_2,Car_3,Car_4,Car_5,Imagination_1,Imagination_2,RC Imagine 2,Imagination_3,RC Imagine 3,Imagination_4,Imagination_Avg,HowClose,Gender,Ethnicity,Age,Religion,time,TIME,Job,House,Car,Religion_11_TEXT,id,a,b,c,d,e,f,g
11/16/24 8:32,11/16/24 8:36,IP Address,205.185.110.100,100,210,TRUE,11/16/24 8:36,R_5nr9Q25iWfhwfcx,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,NB,Future,3.6,3.8,4,4,5,4.08,4,1,6,1,6,5,1,6,1,6,6,1,6,1,6,6,1,6,1,6,6,6,6,1,6,5,6,2,6,2,7,4,6,Male,Mixed Ethnicity,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,750981,4,x,3,2,x,5,1
11/16/24 10:17,11/16/24 10:22,IP Address,217.147.184.10,100,338,TRUE,11/16/24 10:22,R_6Kx0fx6SLmTaCEF,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,bh,Past,2,4.6,5.6,6.2,3,4.28,2,2,2,1,3,4,3,6,3,7,5,5,7,4,7,6,6,7,5,7,3,3,4,1,4,5,1,7,1,7,5,6,5,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,822452,1,x,5,3,4,x,2
11/16/24 13:16,11/16/24 13:21,IP Address,205.185.110.138,100,272,TRUE,11/16/24 13:21,R_5I3sk2zc20NQivX,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AH,Future,3.8,5.2,6.4,4.2,3,4.52,4,4,5,2,4,5,5,6,5,5,6,6,7,6,7,5,4,5,3,4,4,3,4,1,3,4,3,5,5,3,1,3.25,6,Female,Caucasian American/White,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,931188,x,4,3,5,x,2,1
11/16/24 12:16,11/16/24 14:53,IP Address,205.185.110.137,100,9431,TRUE,11/16/24 14:53,R_7COq8vNrTNK9244,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KR,Past,2.8,5,1.4,4,1,2.84,3,3,3,1,4,4,4,5,6,6,1,1,2,1,2,3,3,4,5,5,1,1,1,1,1,6,1,7,2,6,3,5.5,7,Female,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,597857,x,1,2,x,3,4,5
11/16/24 15:22,11/16/24 15:30,IP Address,67.186.201.41,100,470,TRUE,11/16/24 15:30,R_6rdyKBjn0LWgeX6,40.4058,-111.841,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,CH,Past,3.8,4.2,4.6,5,2,3.92,3,1,7,1,7,3,3,7,1,7,3,3,7,3,7,4,4,7,3,7,2,2,3,1,2,5,1,7,2,6,5,5.75,4,Female,Other Ethnicity,41,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,597779,3,x,1,5,x,2,4
11/16/24 15:59,11/16/24 16:03,IP Address,65.181.53.74,100,225,TRUE,11/16/24 16:03,R_1wmj0IaVEqTD0Db,43.8157,-111.7817,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,PB,Future,3.8,5.4,7,6.2,5.2,5.52,4,4,5,2,4,5,5,6,5,6,7,7,7,7,7,6,6,6,6,7,5,5,6,4,6,5,1,7,1,7,2,5.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,464204,x,5,4,3,x,2,1
11/16/24 18:56,11/16/24 19:01,IP Address,157.201.98.1,100,309,TRUE,11/16/24 19:01,R_3yuN5gLfEKvwFdn,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SL,Past,5,5.8,7,6,3.2,5.4,6,6,7,1,5,6,6,7,6,4,7,7,7,7,7,6,6,6,6,6,4,3,3,1,5,4,5,3,4,4,2,3.25,6,Female,Caucasian American/White,22,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,497697,x,2,4,x,1,5,3
11/16/24 19:08,11/16/24 19:17,IP Address,38.43.23.170,100,555,TRUE,11/16/24 19:17,R_1fv3kZBQFfGoIvv,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,C.P.,Future,3.2,4.2,4.6,3,2.2,3.44,1,2,6,1,6,1,5,7,1,7,1,7,7,1,7,1,4,4,1,5,1,3,3,1,3,4,5,3,3,5,2,3.5,4,Female,Mixed Ethnicity,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,427103,1,x,2,3,5,x,4
11/16/24 21:36,11/16/24 21:45,IP Address,38.43.21.103,100,536,TRUE,11/16/24 21:45,R_1LRTtxyF55xdYyH,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KM,Past,3.4,2.2,4.8,4,3,3.48,4,3,2,2,6,2,2,1,1,5,5,5,5,3,6,4,3,5,2,6,2,2,4,1,6,3,2,6,5,3,3,3.75,6,Female,Caucasian American/White,51,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,551939,1,x,4,2,3,x,5
11/16/24 21:48,11/16/24 21:54,IP Address,192.225.189.94,100,368,TRUE,11/16/24 21:54,R_1fDbv1n1NltgSCl,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AW,Future,4.4,5.6,5.8,3.2,2.2,4.24,5,5,4,2,6,6,6,7,3,6,6,6,6,5,6,4,4,3,2,3,3,3,2,1,2,5,1,7,2,6,6,6,7,Female,Caucasian American/White,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,397168,x,5,2,4,3,1,x
11/17/24 16:45,11/17/24 16:49,IP Address,65.181.53.74,100,240,TRUE,11/17/24 16:49,R_2QybmX9tDvGxfCi,43.8157,-111.7817,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MS,Past,4,4.6,1,3.8,4,3.48,4,4,7,4,1,4,5,7,6,1,1,1,1,1,1,4,4,6,4,1,5,5,5,4,1,3,1,7,1,7,2,4.75,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,776524,x,5,3,2,x,4,1
11/17/24 16:49,11/17/24 16:52,IP Address,65.181.53.74,100,184,TRUE,11/17/24 16:52,R_6vjeCp7e9yd1dJs,43.8157,-111.7817,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LT,Future,6.2,5.6,7,4,3,5.16,7,7,6,4,7,6,6,6,5,5,7,7,7,7,7,5,5,3,3,4,4,4,2,2,3,4,1,7,2,6,2,4.75,5,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,935261,x,2,4,1,3,5,x
11/17/24 20:46,11/17/24 20:51,IP Address,216.128.237.130,100,346,TRUE,11/17/24 20:51,R_7snYtoeuIHjznk1,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MR,Past,5.6,7,3.4,6.4,6.8,5.84,5,6,7,4,6,7,7,7,7,7,5,6,3,1,2,7,7,7,4,7,7,7,7,6,7,5,2,6,1,7,2,5,4,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,210779,3,x,2,5,x,1,4
11/17/24 21:54,11/17/24 22:08,IP Address,216.128.237.132,100,884,TRUE,11/17/24 22:08,R_7rHX9OeT5xaUToR,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,M.H.,Future,5.4,4.6,5.2,3.8,5.6,4.92,6,6,7,3,5,6,6,5,3,3,6,6,7,2,5,4,5,5,3,2,6,6,6,4,6,5,2,6,2,6,6,5.75,6,Female,Mixed Ethnicity,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,553661,x,1,2,x,4,5,3
11/18/24 2:33,11/18/24 2:40,IP Address,223.16.107.120,100,415,TRUE,11/18/24 2:40,R_4495cSQ0XdQAOfP,22.314,114.214,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,PP,Past,4,4.8,4.8,4.4,2.8,4.16,4,4,6,1,5,5,5,7,2,5,6,6,7,2,3,4,4,7,2,5,2,2,4,2,4,6,1,7,1,7,6,6.5,4,Female,Other Ethnicity,53,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,265266,x,3,5,1,4,2,x
11/18/24 6:28,11/18/24 6:38,IP Address,66.16.52.243,100,645,TRUE,11/18/24 6:39,R_3EAu5Kr4trdSeEm,38.1774,-85.5209,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,ES,Future,2.8,3,2,2.8,1.2,2.36,3,2,4,2,3,5,4,2,2,2,2,1,1,1,5,3,3,2,3,3,1,1,1,1,2,4,2,6,1,7,2,4.75,4,Male,Caucasian American/White,25,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,650337,4,x,5,x,1,2,3
11/18/24 10:10,11/18/24 10:21,IP Address,4.37.52.246,100,670,TRUE,11/18/24 10:21,R_5TZESNsPMgPVRkU,43.7914,-116.4012,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,jj,Past,2.8,5.6,6.8,4.4,3.2,4.56,2,1,4,2,5,6,6,6,4,6,7,7,7,6,7,5,5,4,3,5,4,4,3,1,4,4,1,7,1,7,5,5.75,7,Male,Caucasian American/White,22,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,310697,5,x,2,1,x,4,3
11/18/24 11:10,11/18/24 11:16,IP Address,205.185.107.44,100,365,TRUE,11/18/24 11:16,R_6TC9OeECsxyHcUF,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TL,Future,3.4,4.4,5,4.8,4,4.32,3,3,5,1,5,4,5,6,1,6,5,6,6,2,6,5,6,6,1,6,4,5,5,1,5,5,1,7,2,6,4,5.5,5,Male,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,136227,x,2,4,3,1,5,x
11/18/24 11:07,11/18/24 11:17,IP Address,157.201.96.100,100,638,TRUE,11/18/24 11:17,R_5ON2PUbuC7vclqt,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JA,Future,5,4.8,4.6,4.4,4.2,4.6,4,5,6,3,7,4,5,4,5,6,5,5,4,4,5,4,4,6,3,5,3,3,6,3,6,5,3,5,1,7,4,5.25,7,Female,Mixed Ethnicity,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,619700,x,3,2,4,1,x,5
11/18/24 11:54,11/18/24 12:02,IP Address,205.185.98.6,100,509,TRUE,11/18/24 12:02,R_6p7fTs0CTlbbOdH,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,WM,Past,3.4,3.4,5,3,4.6,3.88,3,2,5,1,6,1,1,7,1,7,4,5,7,2,7,1,1,6,1,6,1,7,7,1,7,3,1,7,6,2,2,3.5,7,Male,Caucasian American/White,23,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,117155,2,x,4,1,x,3,5
11/18/24 11:59,11/18/24 12:12,IP Address,197.210.226.229,100,726,TRUE,11/18/24 12:12,R_8MhV2BroDJAEeKl,10,8,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,A.O,Past,1,1,4.2,2.2,2.2,2.12,1,1,1,1,1,1,1,1,1,1,3,3,7,1,7,1,1,1,1,7,1,1,1,1,7,7,1,7,2,6,6,6.5,7,Male,African American/Black,40,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,587289,1,x,3,x,2,5,4
11/18/24 13:00,11/18/24 13:05,IP Address,157.201.96.100,100,266,TRUE,11/18/24 13:05,R_5fSJAVUB4xaN8Rz,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LM,Future,2.2,3.4,1.8,1.4,1,1.96,1,1,3,1,5,2,2,4,2,7,1,1,3,1,3,1,1,2,1,2,1,1,1,1,1,5,1,7,1,7,2,5.25,7,Female,Other Ethnicity,24,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,959204,x,2,4,x,5,1,3
11/18/24 13:25,11/18/24 13:28,IP Address,157.201.98.1,100,216,TRUE,11/18/24 13:28,R_6Cjq7zoWjF03ebV,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SC,Past,2.2,2.2,4.6,1.6,1.2,2.36,2,2,3,2,2,2,2,3,2,2,4,4,5,5,5,1,1,2,2,2,1,1,2,1,1,3,1,7,2,6,3,4.75,5,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,838021,2,x,4,1,5,3,x
11/18/24 13:31,11/18/24 13:36,IP Address,157.201.96.100,100,288,TRUE,11/18/24 13:36,R_7HFHYBak4jsZUKl,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TL,Future,2.2,3,3.8,4,4.4,3.48,2,2,3,1,3,2,3,3,3,4,3,3,5,3,5,4,4,5,2,5,4,5,5,3,5,5,1,7,1,7,5,6,6,Male,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,861544,x,5,3,x,1,2,4
11/18/24 13:55,11/18/24 14:00,IP Address,205.185.107.19,100,342,TRUE,11/18/24 14:00,R_7AJICYYlvSuHBNn,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AR,Past,5.2,6.4,7,5.8,5.2,5.92,6,6,6,1,7,7,7,7,4,7,7,7,7,7,7,6,6,6,5,6,5,5,6,4,6,6,1,7,1,7,5,6.25,6,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,684092,4,x,1,3,5,x,2
11/18/24 13:51,11/18/24 14:01,IP Address,217.147.184.10,100,604,TRUE,11/18/24 14:01,R_1hGpotF6EWHidw9,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AB,Future,2.6,4.4,4.6,5.2,3,3.96,3,2,3,1,4,5,4,5,2,6,5,4,6,2,6,6,5,6,2,7,3,2,4,1,5,5,1,7,1,7,2,5.25,7,Female,Caucasian American/White,19,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,283765,x,1,2,3,x,5,4
11/18/24 15:24,11/18/24 15:29,IP Address,157.201.98.1,100,255,TRUE,11/18/24 15:29,R_5lodhniNJKWDI8v,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,OA,Past,5,6.2,4.8,3.4,2.4,4.36,5,5,6,3,6,6,6,5,7,7,5,4,5,5,5,3,3,5,3,3,2,2,2,2,4,5,1,7,1,7,4,5.75,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,845357,2,x,4,1,x,3,5
11/18/24 15:26,11/18/24 15:36,IP Address,157.201.98.1,100,566,TRUE,11/18/24 15:36,R_1qTDvZ7lN21QQ6R,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JH,Future,3.4,6.6,6.6,6.8,6.2,5.92,2,2,6,1,6,6,6,7,7,7,7,7,7,5,7,7,7,7,6,7,6,7,7,4,7,5,1,7,5,3,4,4.75,6,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,668618,x,1,3,x,4,2,5
11/18/24 16:08,11/18/24 16:12,IP Address,205.185.107.42,100,256,TRUE,11/18/24 16:12,R_18Ssr4QTYrMRfhb,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JW,Future,5.6,4.8,4.8,3.6,2.8,4.32,6,5,6,5,6,5,4,5,6,4,4,4,5,6,5,4,4,3,3,4,3,3,2,2,4,2,1,7,2,6,6,5.25,6,Male,Caucasian American/White,20,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,786644,x,3,5,x,2,1,4
11/18/24 17:07,11/18/24 17:16,IP Address,216.128.237.139,100,525,TRUE,11/18/24 17:16,R_5tXtLQYkTGBAuTn,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,DMF,Past,5.2,4.8,5.6,5.6,6.6,5.56,5,5,7,2,7,3,5,7,2,7,5,5,7,4,7,6,6,7,2,7,7,7,7,5,7,3,1,7,4,4,4,4.5,7,Male,Mixed Ethnicity,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,664589,3,x,5,4,1,2,x
11/18/24 17:44,11/18/24 17:48,IP Address,205.185.107.54,100,252,TRUE,11/18/24 17:48,R_6CZx8yZxy7GwXUt,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,CL,Past,3.4,4.6,1.8,3.6,4.8,3.64,4,4,3,2,4,5,5,6,2,5,2,2,2,1,2,4,4,5,2,3,6,5,6,2,5,5,6,2,2,6,3,4,5,Male,Caucasian American/White,22,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,616610,2,x,5,3,1,4,x
11/18/24 18:07,11/18/24 18:12,IP Address,217.147.184.143,100,335,TRUE,11/18/24 18:12,R_5GSkkFvMgfNxqRH,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LH,Future,4.4,5.2,5.2,4,5.4,4.84,4,4,5,3,6,4,5,6,5,6,5,5,6,4,6,4,4,4,3,5,5,5,6,5,6,5,3,5,3,5,4,4.75,5,Male,Caucasian American/White,20,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,913816,x,3,1,5,x,2,4
11/18/24 18:15,11/18/24 18:21,IP Address,70.26.45.8,100,360,TRUE,11/18/24 18:21,R_5pVukyDi8sRLW8w,44.2573,-76.473,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,NE,Past,3.4,3,4.8,5,2.8,3.8,2,2,6,1,6,2,2,4,1,6,5,6,6,1,6,6,6,6,1,6,3,3,2,1,5,6,1,7,1,7,6,6.5,6,Female,Caucasian American/White,62,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,282568,x,2,4,3,1,x,5
11/18/24 18:41,11/18/24 18:50,IP Address,107.206.54.211,100,521,TRUE,11/18/24 18:50,R_7pa6GF6kYVVhHlq,29.8478,-95.6599,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,al,Future,6,6.2,5.6,5.4,4.2,5.48,6,4,7,6,7,5,7,7,6,6,6,4,5,7,6,6,7,5,4,5,5,3,3,5,5,5,3,5,3,5,4,4.75,5,Female,Caucasian American/White,24,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,821132,5,x,1,3,4,x,2
11/18/24 19:21,11/18/24 19:30,IP Address,217.147.184.143,100,547,TRUE,11/18/24 19:30,R_3IN3bHUJ7cwKKGk,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,L A,Past,5.2,5.4,5.6,6.2,2.6,5,4,6,6,4,6,6,6,6,4,5,6,6,6,5,5,7,6,6,6,6,4,3,3,1,2,2,4,4,4,4,2,3,5,Male,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,852441,4,x,5,1,2,3,x
11/18/24 19:44,11/18/24 19:51,IP Address,205.185.107.46,100,421,TRUE,11/18/24 19:51,R_6bHnx1Rsu3b6DGX,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MR,Future,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,3,6,2,5,4,7,Female,Mixed Ethnicity,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,434153,x,3,4,x,5,2,1
11/18/24 21:11,11/18/24 21:18,IP Address,205.185.107.44,100,439,TRUE,11/18/24 21:18,R_78Tj8mEU8IStsi0,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AR,Future,4.8,4.4,7,5.6,4.4,5.24,6,6,3,3,6,4,5,4,3,6,7,7,7,7,7,6,6,5,4,7,4,5,5,2,6,6,1,7,1,7,6,6.5,7,Female,Mixed Ethnicity,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,808636,x,2,3,4,5,1,x
11/18/24 21:26,11/18/24 21:33,IP Address,205.185.107.12,100,417,TRUE,11/18/24 21:33,R_7I9OHad7l4FR8Th,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AR,Past,2.2,2.8,3.8,2.4,5,3.24,1,1,1,1,7,2,3,1,1,7,5,6,1,1,6,1,1,2,1,7,6,6,4,3,6,2,3,5,2,6,3,4,6,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,228700,5,x,2,3,4,1,x
11/18/24 21:54,11/18/24 21:59,IP Address,68.106.8.21,100,335,TRUE,11/18/24 21:59,R_5nMIaRO1XPTZReb,33.3054,-111.7401,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AJ,Past,2.8,3.8,5.2,5.4,5.4,4.52,2,2,3,2,5,4,5,4,2,4,5,5,6,4,6,5,5,7,3,7,6,6,5,3,7,4,3,5,4,4,2,3.75,4,Female,Caucasian American/White,24,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,533361,x,2,4,x,5,3,1
11/18/24 22:48,11/18/24 22:53,IP Address,65.181.53.74,100,314,TRUE,11/18/24 22:53,R_1FLl0MN78XgKHL6,43.8157,-111.7817,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,CEG,Future,2.8,3.2,4.2,2.8,3.2,3.24,1,3,4,1,5,2,3,5,2,4,3,3,5,5,5,2,2,4,1,5,2,3,5,1,5,7,1,7,1,7,4,6.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,242428,4,x,2,3,5,x,1
11/18/24 23:04,11/18/24 23:06,IP Address,205.185.107.12,100,149,TRUE,11/18/24 23:07,R_3cctrJKspTx6z9s,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,nb,Past,5.4,4.8,5.6,4.8,2.8,4.68,6,5,5,5,6,5,4,3,6,6,7,6,5,5,5,4,5,5,4,6,2,4,3,2,3,4,4,4,3,5,4,4.25,5,Female,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,635227,x,3,5,1,4,2,x
